
7.13046	1.98024	1.5
7.15502	1.8642	1.5
7.15698	1.83387	1.5
7.1446	1.86526	1.5
7.12881	1.92237	1.5
7.12915	1.9247	1.5
7.14537	1.91117	1.5
7.10379	1.94382	1.5
7.12701	1.93841	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
7.15614	1.92041	1.5
6.8049	2.18451	1.5
6.88851	2.12589	1.5
6.96805	2.06473	1.5
7.01755	2.03938	1.5
7.05536	2.02497	1.5
7.0024	2.03675	1.5
6.93738	2.05988	1.5
6.9786	2.05347	1.5
7.01772	2.05982	1.5
7.03766	2.05795	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.06457	2.00481	1.5
7.20567	1.85998	1.5
7.20567	1.85998	1.5
7.08035	1.92835	1.5
7.08035	1.92835	1.5
6.84211	2.08189	1.5
6.75688	2.16097	1.5
6.79986	2.16616	1.5
6.78251	2.16336	1.5
6.79879	2.12914	1.5
6.84347	2.08582	1.5
6.8799	2.07376	1.5
6.97266	2.02882	1.5
7.04036	1.98638	1.5
6.99335	2.05987	1.5
6.99335	2.05987	1.5
7.03052	2.06549	1.5
7.03052	2.06549	1.5
7.04799	2.02222	1.5
6.97607	2.06108	1.5
6.93837	2.08166	1.5


6.93837	2.08166	1.5
6.9745	2.02588	1.5
7.03692	1.97034	1.5
7.01639	1.98202	1.5
7.01639	1.98202	1.5
7.01639	1.98202	1.5
7.01639	1.98202	1.5
7.01639	1.98202	1.5
7.01639	1.98202	1.5
7.01639	1.98202	1.5
7.01639	1.98202	1.5
7.01639	1.98202	1.5
7.01639	1.98202	1.5
7.01639	1.98202	1.5
7.01639	1.98202	1.5
7.01639	1.98202	1.5
7.01639	1.98202	1.5
7.12556	2.31628	1.5
7.18457	2.39282	1.5
7.34501	2.4595	1.5
7.57046	2.53065	1.5
7.86091	2.63857	1.5
8.05161	2.65147	1.5
8.20295	2.57127	1.5
8.23869	2.49239	1.5
8.17853	2.45063	1.5
8.18635	2.41034	1.5
8.22355	2.39492	1.5
8.2855	2.33283	1.5
8.29866	2.26519	1.5
8.29387	2.22732	1.5
8.3573	2.17188	1.5
8.44569	2.13499	1.5
8.44569	2.13499	1.5
